Name,Sequence Name,Length,Direction,Document Name,Type,Source
iteron2,Cruci_ETS_Han_JilinP_c1594,6,forward,Cruci_ETS_Han_JilinP_c1594,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_JilinP_c1616,5,forward,Cruci_ETS_Han_JilinP_c1616,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_JilinP_c1616,5,forward,Cruci_ETS_Han_JilinP_c1616,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_JilinP_c1618,5,forward,Cruci_ETS_Han_JilinP_c1618,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_JilinP_c1618,5,forward,Cruci_ETS_Han_JilinP_c1618,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_JilinP_c1754,6,forward,Cruci_ETS_Han_JilinP_c1754,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_JilinP_c1754,6,forward,Cruci_ETS_Han_JilinP_c1754,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c185,7,forward,Cruci_ETS_Han_Shandong_c185,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c185,7,forward,Cruci_ETS_Han_Shandong_c185,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c217,7,forward,Cruci_ETS_Han_Shandong_c217,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c217,7,forward,Cruci_ETS_Han_Shandong_c217,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c237,5,forward,Cruci_ETS_Han_Shandong_c237,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c237,5,forward,Cruci_ETS_Han_Shandong_c237,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c415,5,forward,Cruci_ETS_Han_Shandong_c415,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c415,5,forward,Cruci_ETS_Han_Shandong_c415,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c425,6,forward,Cruci_ETS_Han_Shandong_c425,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c425,6,forward,Cruci_ETS_Han_Shandong_c425,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c445,6,forward,Cruci_ETS_Han_Shandong_c445,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c445,6,forward,Cruci_ETS_Han_Shandong_c445,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c563,5,forward,Cruci_ETS_Han_Shandong_c563,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c563,5,forward,Cruci_ETS_Han_Shandong_c563,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c611,5,forward,Cruci_ETS_Han_Shandong_c611,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c611,5,forward,Cruci_ETS_Han_Shandong_c611,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c676,5,forward,Cruci_ETS_Han_Shandong_c676,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c676,5,forward,Cruci_ETS_Han_Shandong_c676,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c705,5,forward,Cruci_ETS_Han_Shandong_c705,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c705,5,forward,Cruci_ETS_Han_Shandong_c705,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c705,5,forward,Cruci_ETS_Han_Shandong_c705,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c730,7,forward,Cruci_ETS_Han_Shandong_c730,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c730,7,forward,Cruci_ETS_Han_Shandong_c730,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c730,5,forward,Cruci_ETS_Han_Shandong_c730,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c730,5,forward,Cruci_ETS_Han_Shandong_c730,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c732,7,forward,Cruci_ETS_Han_Shandong_c732,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c732,7,forward,Cruci_ETS_Han_Shandong_c732,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c739,5,forward,Cruci_ETS_Han_Shandong_c739,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c739,5,forward,Cruci_ETS_Han_Shandong_c739,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c869,6,forward,Cruci_ETS_Han_Shandong_c869,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c869,6,forward,Cruci_ETS_Han_Shandong_c869,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c876,5,forward,Cruci_ETS_Han_Shandong_c876,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c876,5,forward,Cruci_ETS_Han_Shandong_c876,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c876,5,forward,Cruci_ETS_Han_Shandong_c876,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c876,5,forward,Cruci_ETS_Han_Shandong_c876,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c889,5,forward,Cruci_ETS_Han_Shandong_c889,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c889,5,forward,Cruci_ETS_Han_Shandong_c889,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c970,5,forward,Cruci_ETS_Han_Shandong_c970,iteron,Iteron_Finder
iteron2,Cruci_ETS_Han_Shandong_c970,5,forward,Cruci_ETS_Han_Shandong_c970,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c29,12,forward,Cruci_ETS_Yu_ecotone108_c29,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c29,12,forward,Cruci_ETS_Yu_ecotone108_c29,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c29,7,forward,Cruci_ETS_Yu_ecotone108_c29,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c29,7,forward,Cruci_ETS_Yu_ecotone108_c29,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c108,5,forward,Cruci_ETS_Yu_ecotone108_c108,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c108,5,forward,Cruci_ETS_Yu_ecotone108_c108,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c161,11,forward,Cruci_ETS_Yu_ecotone108_c161,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c161,11,forward,Cruci_ETS_Yu_ecotone108_c161,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c271,6,forward,Cruci_ETS_Yu_ecotone108_c271,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c271,6,forward,Cruci_ETS_Yu_ecotone108_c271,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c361,5,forward,Cruci_ETS_Yu_ecotone108_c361,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone108_c361,5,forward,Cruci_ETS_Yu_ecotone108_c361,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c81,8,forward,Cruci_ETS_Yu_ecotone109_c81,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c81,8,forward,Cruci_ETS_Yu_ecotone109_c81,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c202,6,forward,Cruci_ETS_Yu_ecotone109_c202,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c202,6,forward,Cruci_ETS_Yu_ecotone109_c202,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c209,10,forward,Cruci_ETS_Yu_ecotone109_c209,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c209,10,forward,Cruci_ETS_Yu_ecotone109_c209,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c209,10,forward,Cruci_ETS_Yu_ecotone109_c209,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c247,6,forward,Cruci_ETS_Yu_ecotone109_c247,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c247,6,forward,Cruci_ETS_Yu_ecotone109_c247,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c332,5,forward,Cruci_ETS_Yu_ecotone109_c332,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c332,5,forward,Cruci_ETS_Yu_ecotone109_c332,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c332,5,forward,Cruci_ETS_Yu_ecotone109_c332,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c332,5,forward,Cruci_ETS_Yu_ecotone109_c332,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone109_c332,5,forward,Cruci_ETS_Yu_ecotone109_c332,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c39,7,forward,Cruci_ETS_Yu_ecotone539_c39,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c39,7,forward,Cruci_ETS_Yu_ecotone539_c39,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c39,7,forward,Cruci_ETS_Yu_ecotone539_c39,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c39,7,forward,Cruci_ETS_Yu_ecotone539_c39,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c39,7,forward,Cruci_ETS_Yu_ecotone539_c39,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c39,5,forward,Cruci_ETS_Yu_ecotone539_c39,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c39,5,forward,Cruci_ETS_Yu_ecotone539_c39,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c104,6,forward,Cruci_ETS_Yu_ecotone539_c104,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c104,6,forward,Cruci_ETS_Yu_ecotone539_c104,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c110,8,forward,Cruci_ETS_Yu_ecotone539_c110,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c110,8,forward,Cruci_ETS_Yu_ecotone539_c110,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c155,5,forward,Cruci_ETS_Yu_ecotone539_c155,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c155,5,forward,Cruci_ETS_Yu_ecotone539_c155,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c157,7,forward,Cruci_ETS_Yu_ecotone539_c157,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c157,7,forward,Cruci_ETS_Yu_ecotone539_c157,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c157,5,forward,Cruci_ETS_Yu_ecotone539_c157,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c157,5,forward,Cruci_ETS_Yu_ecotone539_c157,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c157,5,forward,Cruci_ETS_Yu_ecotone539_c157,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c174,9,forward,Cruci_ETS_Yu_ecotone539_c174,iteron,Iteron_Finder
iteron2,Cruci_ETS_Yu_ecotone539_c174,9,forward,Cruci_ETS_Yu_ecotone539_c174,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10A_c281,6,forward,Cruci_NW_Brin_10A_c281,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10A_c281,6,forward,Cruci_NW_Brin_10A_c281,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10A_c697,5,forward,Cruci_NW_Brin_10A_c697,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10A_c697,5,forward,Cruci_NW_Brin_10A_c697,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c131,6,forward,Cruci_NW_Brin_10B_c131,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c131,6,forward,Cruci_NW_Brin_10B_c131,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c249,5,forward,Cruci_NW_Brin_10B_c249,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c249,5,forward,Cruci_NW_Brin_10B_c249,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c334,7,forward,Cruci_NW_Brin_10B_c334,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c334,7,forward,Cruci_NW_Brin_10B_c334,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c334,7,forward,Cruci_NW_Brin_10B_c334,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c367,12,forward,Cruci_NW_Brin_10B_c367,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c367,12,forward,Cruci_NW_Brin_10B_c367,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c367,5,forward,Cruci_NW_Brin_10B_c367,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c367,5,forward,Cruci_NW_Brin_10B_c367,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c367,5,forward,Cruci_NW_Brin_10B_c367,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c367,5,forward,Cruci_NW_Brin_10B_c367,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c372,6,forward,Cruci_NW_Brin_10B_c372,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c372,6,forward,Cruci_NW_Brin_10B_c372,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c379,5,forward,Cruci_NW_Brin_10B_c379,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10B_c379,5,forward,Cruci_NW_Brin_10B_c379,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10C_c183,6,forward,Cruci_NW_Brin_10C_c183,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10C_c183,6,forward,Cruci_NW_Brin_10C_c183,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10C_c475,5,forward,Cruci_NW_Brin_10C_c475,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_10C_c475,5,forward,Cruci_NW_Brin_10C_c475,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_100A_c267,5,forward,Cruci_NW_Brin_100A_c267,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_100A_c267,5,forward,Cruci_NW_Brin_100A_c267,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_100C_c253,8,forward,Cruci_NW_Brin_100C_c253,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_100C_c253,8,forward,Cruci_NW_Brin_100C_c253,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_100C_c465,5,forward,Cruci_NW_Brin_100C_c465,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_100C_c465,5,forward,Cruci_NW_Brin_100C_c465,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c139,5,forward,Cruci_NW_Brin_undilA_c139,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c139,5,forward,Cruci_NW_Brin_undilA_c139,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c212,5,forward,Cruci_NW_Brin_undilA_c212,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c212,5,forward,Cruci_NW_Brin_undilA_c212,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c432,5,forward,Cruci_NW_Brin_undilA_c432,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c432,5,forward,Cruci_NW_Brin_undilA_c432,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c432,5,forward,Cruci_NW_Brin_undilA_c432,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c441,8,forward,Cruci_NW_Brin_undilA_c441,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c441,8,forward,Cruci_NW_Brin_undilA_c441,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c523,5,forward,Cruci_NW_Brin_undilA_c523,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c523,5,forward,Cruci_NW_Brin_undilA_c523,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c740,5,forward,Cruci_NW_Brin_undilA_c740,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c740,5,forward,Cruci_NW_Brin_undilA_c740,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c822,5,forward,Cruci_NW_Brin_undilA_c822,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilA_c822,5,forward,Cruci_NW_Brin_undilA_c822,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c252,6,forward,Cruci_NW_Brin_undilB_c252,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c252,6,forward,Cruci_NW_Brin_undilB_c252,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c467,6,forward,Cruci_NW_Brin_undilB_c467,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c467,6,forward,Cruci_NW_Brin_undilB_c467,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c467,6,forward,Cruci_NW_Brin_undilB_c467,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c467,6,forward,Cruci_NW_Brin_undilB_c467,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c467,5,forward,Cruci_NW_Brin_undilB_c467,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c467,5,forward,Cruci_NW_Brin_undilB_c467,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c473,5,forward,Cruci_NW_Brin_undilB_c473,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilB_c473,5,forward,Cruci_NW_Brin_undilB_c473,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c138,5,forward,Cruci_NW_Brin_undilC_c138,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c138,5,forward,Cruci_NW_Brin_undilC_c138,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c290,5,forward,Cruci_NW_Brin_undilC_c290,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c290,5,forward,Cruci_NW_Brin_undilC_c290,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c436,6,forward,Cruci_NW_Brin_undilC_c436,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c436,6,forward,Cruci_NW_Brin_undilC_c436,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c475,5,forward,Cruci_NW_Brin_undilC_c475,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c475,5,forward,Cruci_NW_Brin_undilC_c475,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c538,6,forward,Cruci_NW_Brin_undilC_c538,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c538,6,forward,Cruci_NW_Brin_undilC_c538,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c538,6,forward,Cruci_NW_Brin_undilC_c538,iteron,Iteron_Finder
iteron2,Cruci_NW_Brin_undilC_c538,6,forward,Cruci_NW_Brin_undilC_c538,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR1_c134,7,forward,Cruci_EAF_Carc_IR1_c134,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR1_c134,7,forward,Cruci_EAF_Carc_IR1_c134,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR1_c397,7,forward,Cruci_EAF_Carc_IR1_c397,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR1_c397,7,forward,Cruci_EAF_Carc_IR1_c397,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR1_c397,5,forward,Cruci_EAF_Carc_IR1_c397,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR1_c397,5,forward,Cruci_EAF_Carc_IR1_c397,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR1_c397,5,forward,Cruci_EAF_Carc_IR1_c397,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c13,5,forward,Cruci_EAF_Carc_IR2_c13,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c13,5,forward,Cruci_EAF_Carc_IR2_c13,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c13,5,forward,Cruci_EAF_Carc_IR2_c13,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c14,5,forward,Cruci_EAF_Carc_IR2_c14,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c14,5,forward,Cruci_EAF_Carc_IR2_c14,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c21,5,forward,Cruci_EAF_Carc_IR2_c21,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c21,5,forward,Cruci_EAF_Carc_IR2_c21,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c21,5,forward,Cruci_EAF_Carc_IR2_c21,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c21,5,forward,Cruci_EAF_Carc_IR2_c21,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c27,5,forward,Cruci_EAF_Carc_IR2_c27,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c27,5,forward,Cruci_EAF_Carc_IR2_c27,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c27,5,forward,Cruci_EAF_Carc_IR2_c27,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c27,5,forward,Cruci_EAF_Carc_IR2_c27,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c33,5,forward,Cruci_EAF_Carc_IR2_c33,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c33,5,forward,Cruci_EAF_Carc_IR2_c33,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c60,7,forward,Cruci_EAF_Carc_IR2_c60,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c60,7,forward,Cruci_EAF_Carc_IR2_c60,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c60,6,forward,Cruci_EAF_Carc_IR2_c60,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c60,6,forward,Cruci_EAF_Carc_IR2_c60,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c61,7,forward,Cruci_EAF_Carc_IR2_c61,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c61,7,forward,Cruci_EAF_Carc_IR2_c61,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c61,6,forward,Cruci_EAF_Carc_IR2_c61,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c61,6,forward,Cruci_EAF_Carc_IR2_c61,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c61,5,forward,Cruci_EAF_Carc_IR2_c61,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c61,5,forward,Cruci_EAF_Carc_IR2_c61,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c80,6,forward,Cruci_EAF_Carc_IR2_c80,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c80,6,forward,Cruci_EAF_Carc_IR2_c80,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c94,12,forward,Cruci_EAF_Carc_IR2_c94,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c94,12,forward,Cruci_EAF_Carc_IR2_c94,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c94,12,forward,Cruci_EAF_Carc_IR2_c94,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c94,7,forward,Cruci_EAF_Carc_IR2_c94,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c94,7,forward,Cruci_EAF_Carc_IR2_c94,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c103,6,forward,Cruci_EAF_Carc_IR2_c103,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c103,6,forward,Cruci_EAF_Carc_IR2_c103,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c109,7,forward,Cruci_EAF_Carc_IR2_c109,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c109,7,forward,Cruci_EAF_Carc_IR2_c109,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c109,5,forward,Cruci_EAF_Carc_IR2_c109,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c109,5,forward,Cruci_EAF_Carc_IR2_c109,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c121,5,forward,Cruci_EAF_Carc_IR2_c121,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c121,5,forward,Cruci_EAF_Carc_IR2_c121,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c145,7,forward,Cruci_EAF_Carc_IR2_c145,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c145,7,forward,Cruci_EAF_Carc_IR2_c145,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c145,7,forward,Cruci_EAF_Carc_IR2_c145,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c145,7,forward,Cruci_EAF_Carc_IR2_c145,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c145,5,forward,Cruci_EAF_Carc_IR2_c145,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c145,5,forward,Cruci_EAF_Carc_IR2_c145,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c1026,10,forward,Cruci_EAF_Carc_IR2_c1026,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c1026,10,forward,Cruci_EAF_Carc_IR2_c1026,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c1240,5,forward,Cruci_EAF_Carc_IR2_c1240,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c1240,5,forward,Cruci_EAF_Carc_IR2_c1240,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c1240,5,forward,Cruci_EAF_Carc_IR2_c1240,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c1240,5,forward,Cruci_EAF_Carc_IR2_c1240,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c1314,5,forward,Cruci_EAF_Carc_IR2_c1314,iteron,Iteron_Finder
iteron1,Cruci_EAF_Carc_IR2_c1314,5,forward,Cruci_EAF_Carc_IR2_c1314,iteron,Iteron_Finder
